#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	ntp
#open	2025-05-04-02-24-17
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	version	mode	stratum	poll	precision	root_delay	root_disp	ref_id	ref_time	org_time	rec_time	xmt_time	num_exts
#types	time	string	addr	port	addr	port	count	count	count	interval	interval	interval	interval	string	time	time	time	time	count
1556429474.844393	CBTVo6P0GmLxVXQek	192.168.1.37	44413	13.55.50.68	123	4	4	3	8.000000	0.000000	0.151901	0.093552	203.206.205.83	1556428783.535637	1556429474.205241	1556429474.887884	1556429474.887904	0
1556429477.095821	CnnnNv25Kfdi5UfVLa	192.168.1.33	39296	203.14.129.10	123	4	3	0	1.000000	1.000000	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1556429477.021299	0
1556429477.128646	CnnnNv25Kfdi5UfVLa	192.168.1.33	39296	203.14.129.10	123	4	4	2	8.000000	0.000000	0.001617	0.003143	203.4.241.5	1556429444.701802	1556429477.021299	1556429477.115105	1556429477.115144	0
1556429602.830108	CGhn7h2aghXPH6wXMf	192.168.1.180	123	207.148.86.221	123	4	3	3	512.000000	0.000000	0.035461	0.042999	207.148.86.221	1556428811.279742	1556429075.840601	1556429075.843849	1556429602.830063	0
1556429602.845034	CGhn7h2aghXPH6wXMf	192.168.1.180	123	207.148.86.221	123	4	4	2	512.000000	0.000000	0.022812	0.031845	203.4.241.5	1556428635.792092	1556429602.830063	1556429602.840300	1556429602.840402	0
1556429613.830138	Cjs0N82DKsjlBXvjBa	192.168.1.180	123	27.124.125.252	123	4	3	3	512.000000	0.000000	0.035461	0.043167	207.148.86.221	1556428811.279742	1556429074.875790	1556429074.898168	1556429613.830104	0
1556429613.898452	Cjs0N82DKsjlBXvjBa	192.168.1.180	123	27.124.125.252	123	4	4	2	512.000000	0.000000	0.045578	0.001572	220.233.156.30	1556429090.456665	1556429613.830104	1556429613.875481	1556429613.875523	0
1556429626.830130	CJIXXHMOkd9KQu7L3	192.168.1.180	123	203.59.7.250	123	4	3	3	512.000000	0.000000	0.035461	0.043365	207.148.86.221	1556428811.279742	1556429094.866761	1556429094.898659	1556429626.830098	0
1556429626.895808	CJIXXHMOkd9KQu7L3	192.168.1.180	123	203.59.7.250	123	4	4	2	512.000000	0.000000	0.000458	0.002518	57.94.37.217	1556429607.381287	1556429626.830098	1556429626.866193	1556429626.866288	0
1556429650.830433	C49cd02LZN75FdZkGi	192.168.1.180	123	103.214.220.220	123	4	3	3	512.000000	0.000000	0.035461	0.043716	207.148.86.221	1556428811.279742	1556429129.842897	1556429129.847555	1556429650.830398	0
1556429650.847675	C49cd02LZN75FdZkGi	192.168.1.180	123	103.214.220.220	123	4	4	2	512.000000	0.000000	0.037720	0.026901	221.95.54.210	1556428999.204706	1556429650.830398	1556429650.842685	1556429650.842752	0
1556429821.830472	CBNhk81NjMV7JUeq2d	192.168.1.180	123	103.126.53.123	123	4	3	3	512.000000	0.000000	0.035461	0.046280	207.148.86.221	1556428811.279742	1556429294.840047	1556429294.842552	1556429821.830375	0
1556429821.842193	CBNhk81NjMV7JUeq2d	192.168.1.180	123	103.126.53.123	123	4	4	2	512.000000	0.000000	0.012924	0.031021	223.252.32.9	1556428869.849146	1556429821.830375	1556429821.839704	1556429821.839741	0
1556429862.829987	CrKfSPrVaUL6nhiw6	192.168.1.180	123	144.48.166.166	123	4	3	3	512.000000	0.000000	0.024704	0.043228	103.126.53.123	1556429820.869491	1556429334.843282	1556429334.848459	1556429862.829955	0
1556429862.847677	CrKfSPrVaUL6nhiw6	192.168.1.180	123	144.48.166.166	123	4	4	2	512.000000	0.000000	0.024078	0.025970	210.9.192.50	1556429224.605369	1556429862.829955	1556429862.842742	1556429862.842823	0
1556430141.830017	C2vFEs3mKXkv3P0wjf	192.168.1.180	123	27.124.125.252	123	4	3	3	512.000000	0.000000	0.024704	0.047409	103.126.53.123	1556429820.869491	1556429613.875523	1556429613.898452	1556430141.829979	0
1556430141.896356	C2vFEs3mKXkv3P0wjf	192.168.1.180	123	27.124.125.252	123	4	4	2	512.000000	0.000000	0.045578	0.001068	220.233.156.30	1556430128.649579	1556430141.829979	1556430141.874245	1556430141.874279	0
1556430143.830547	C97G3E1Cs4WrdKgDe7	192.168.1.180	123	207.148.86.221	123	4	3	3	512.000000	0.000000	0.024704	0.047440	103.126.53.123	1556429820.869491	1556429602.840402	1556429602.845034	1556430143.830514	0
1556430143.844151	C97G3E1Cs4WrdKgDe7	192.168.1.180	123	207.148.86.221	123	4	4	2	512.000000	0.000000	0.022812	0.039948	203.4.241.5	1556428635.792092	1556430143.830514	1556430143.842038	1556430143.842141	0
1556430163.830408	C0ndHm3aISegnrrQTd	192.168.1.180	123	203.59.7.250	123	4	3	3	512.000000	0.000000	0.024704	0.047745	103.126.53.123	1556429820.869491	1556429626.866288	1556429626.895809	1556430163.830374	0
1556430163.897288	C0ndHm3aISegnrrQTd	192.168.1.180	123	203.59.7.250	123	4	4	2	512.000000	0.000000	0.000427	0.003113	57.94.37.217	1556430081.380277	1556430163.830374	1556430163.867683	1556430163.867726	0
1556430187.830141	CjyHdwPAvNwLX5L2j	192.168.1.180	123	103.214.220.220	123	4	3	3	512.000000	0.000000	0.024704	0.048096	103.126.53.123	1556429820.869491	1556429650.842752	1556429650.847676	1556430187.830106	0
1556430187.849645	CjyHdwPAvNwLX5L2j	192.168.1.180	123	103.214.220.220	123	4	4	2	512.000000	0.000000	0.037720	0.034943	221.95.54.210	1556428999.204706	1556430187.830106	1556430187.845219	1556430187.845259	0
1556430347.830151	CBOUa23msXUAJfVPjk	192.168.1.180	123	103.126.53.123	123	4	3	3	512.000000	0.000000	0.024704	0.050507	103.126.53.123	1556429820.869491	1556429821.839741	1556429821.842194	1556430347.830118	0
1556430347.844555	CBOUa23msXUAJfVPjk	192.168.1.180	123	103.126.53.123	123	4	4	2	512.000000	0.000000	0.012924	0.038910	223.252.32.9	1556428869.849146	1556430347.830118	1556430347.839378	1556430347.839444	0
1556430378.830220	CC9UKH36wrJG84PJ8a	192.168.1.180	123	144.48.166.166	123	4	3	3	512.000000	0.000000	0.024704	0.050964	103.126.53.123	1556429820.869491	1556429862.842823	1556429862.847677	1556430378.830185	0
1556430378.847881	CC9UKH36wrJG84PJ8a	192.168.1.180	123	144.48.166.166	123	4	4	2	512.000000	0.000000	0.037979	0.018005	221.95.54.210	1556430300.619292	1556430378.830185	1556430378.843408	1556430378.843497	0
1556430660.830152	Cb6FMd1eCfSfG7fOSk	192.168.1.180	123	27.124.125.252	123	4	3	3	512.000000	0.000000	0.024704	0.055191	103.126.53.123	1556429820.869491	1556430141.874279	1556430141.896357	1556430660.830116	0
1556430660.896821	Cb6FMd1eCfSfG7fOSk	192.168.1.180	123	27.124.125.252	123	4	4	2	512.000000	0.000000	0.045578	0.001587	220.233.156.30	1556430128.649579	1556430660.830116	1556430660.875050	1556430660.875067	0
1556430672.830410	Cg7jI72zjzLmOWZNTi	192.168.1.180	123	207.148.86.221	123	4	3	3	512.000000	0.000000	0.024704	0.055374	103.126.53.123	1556429820.869491	1556430143.842141	1556430143.844152	1556430672.830347	0
1556430672.842801	Cg7jI72zjzLmOWZNTi	192.168.1.180	123	207.148.86.221	123	4	4	2	512.000000	0.000000	0.022812	0.047882	203.4.241.5	1556428635.792092	1556430672.830347	1556430672.841694	1556430672.841770	0
1556430683.830372	CF3OaC1fBHPvBJwpM4	192.168.1.180	123	203.59.7.250	123	4	3	3	512.000000	0.000000	0.024704	0.055542	103.126.53.123	1556429820.869491	1556430163.867726	1556430163.897289	1556430683.830336	0
1556430683.896757	CF3OaC1fBHPvBJwpM4	192.168.1.180	123	203.59.7.250	123	4	4	2	512.000000	0.000000	0.000458	0.003113	57.94.37.217	1556430663.379260	1556430683.830336	1556430683.867666	1556430683.867724	0
1556430727.830034	C62xA14IwvgkvoDfY6	192.168.1.180	123	103.214.220.220	123	4	3	3	512.000000	0.000000	0.024704	0.056198	103.126.53.123	1556429820.869491	1556430187.845259	1556430187.849646	1556430727.829992	0
1556430727.852907	C62xA14IwvgkvoDfY6	192.168.1.180	123	103.214.220.220	123	4	4	2	512.000000	0.000000	0.037720	0.043045	221.95.54.210	1556428999.204706	1556430727.829992	1556430727.843852	1556430727.843872	0
1556430874.830131	CYDjmc302xGXz1L84j	192.168.1.180	123	103.126.53.123	123	4	3	3	512.000000	0.000000	0.024704	0.058411	103.126.53.123	1556429820.869491	1556430347.839444	1556430347.844555	1556430874.830032	0
1556430874.846155	CYDjmc302xGXz1L84j	192.168.1.180	123	103.126.53.123	123	4	4	2	512.000000	0.000000	0.019867	0.022491	202.6.131.118	1556430500.856110	1556430874.830032	1556430874.840973	1556430874.841001	0
1556430913.830055	CM4WBW2a4FJBYfIFpa	192.168.1.180	123	144.48.166.166	123	4	3	3	512.000000	0.000000	0.024704	0.058990	103.126.53.123	1556429820.869491	1556430378.843497	1556430378.847882	1556430913.830021	0
1556430913.847521	CM4WBW2a4FJBYfIFpa	192.168.1.180	123	144.48.166.166	123	4	4	2	512.000000	0.000000	0.037979	0.026031	221.95.54.210	1556430300.619292	1556430913.830021	1556430913.844179	1556430913.844234	0
1556431195.830405	CZKM762s6FyHHLehD5	192.168.1.180	123	207.148.86.221	123	4	3	3	512.000000	0.000000	0.024704	0.063217	103.126.53.123	1556429820.869491	1556430672.841770	1556430672.842802	1556431195.830362	0
1556431213.830360	CIsyWf3LaEJqB9Go8l	192.168.1.180	123	203.59.7.250	123	4	3	3	512.000000	0.000000	0.024704	0.063492	103.126.53.123	1556429820.869491	1556430683.867724	1556430683.896758	1556431213.830327	0
1556431213.896980	CIsyWf3LaEJqB9Go8l	192.168.1.180	123	203.59.7.250	123	4	4	2	512.000000	0.000000	0.000458	0.007217	57.94.37.217	1556430889.378385	1556431213.830327	1556431213.869236	1556431213.869291	0
1556431241.830316	CROnta4D1KEFeVDtpi	192.168.1.180	123	103.214.220.220	123	4	3	3	512.000000	0.000000	0.024704	0.063904	103.126.53.123	1556429820.869491	1556430727.843872	1556430727.852907	1556431241.830275	0
1556431241.848431	CROnta4D1KEFeVDtpi	192.168.1.180	123	103.214.220.220	123	4	4	2	512.000000	0.000000	0.037750	0.019058	221.95.54.210	1556431085.204735	1556431241.830275	1556431241.845594	1556431241.845649	0
1556431407.830075	CmStb72QJlG4xRZufb	192.168.1.180	123	103.126.53.123	123	4	3	3	512.000000	0.000000	0.024704	0.066406	103.126.53.123	1556429820.869491	1556430874.841001	1556430874.846156	1556431407.830035	0
1556431407.841146	CmStb72QJlG4xRZufb	192.168.1.180	123	103.126.53.123	123	4	4	2	512.000000	0.000000	0.019867	0.030487	202.6.131.118	1556430500.856110	1556431407.830035	1556431407.840623	1556431407.840665	0
1556431442.830064	CTI7Qj2Snx0ROdpjD6	192.168.1.180	123	144.48.166.166	123	4	3	3	512.000000	0.000000	0.024704	0.066925	103.126.53.123	1556429820.869491	1556430913.844234	1556430913.847522	1556431442.830014	0
1556431442.849774	CTI7Qj2Snx0ROdpjD6	192.168.1.180	123	144.48.166.166	123	4	4	2	512.000000	0.000000	0.037979	0.033966	221.95.54.210	1556430300.619292	1556431442.830014	1556431442.845083	1556431442.845170	0
1556431523.073819	CEtSyFj82hLzcl7B2	192.168.1.37	37268	13.55.50.68	123	4	3	0	1.000000	1.000000	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1556431523.029601	0
1556431523.086769	CEtSyFj82hLzcl7B2	192.168.1.37	37268	13.55.50.68	123	4	4	3	8.000000	0.000000	0.152054	0.109329	203.206.205.83	1556430861.474508	1556431523.029601	1556431523.132974	1556431523.133003	0
1556431525.338630	CrlRxC2wQnarv334oj	192.168.1.33	37866	203.14.129.10	123	4	3	0	1.000000	1.000000	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1556431525.079472	0
1556431525.372926	CrlRxC2wQnarv334oj	192.168.1.33	37866	203.14.129.10	123	4	4	2	8.000000	0.000000	0.001602	0.002502	203.4.241.5	1556431524.701608	1556431525.079472	1556431525.361449	1556431525.361507	0
1556431738.833300	CHR2324VAQBB7ivPXk	192.168.1.180	123	207.148.86.221	123	4	3	3	512.000000	0.000000	0.030930	0.051468	103.126.53.123	1556431407.416476	1556430672.841770	1556430672.842802	1556431738.833251	0
1556431738.848266	CHR2324VAQBB7ivPXk	192.168.1.180	123	207.148.86.221	123	4	4	2	512.000000	0.000000	0.023071	0.032440	203.4.241.5	1556430704.866147	1556431738.833251	1556431738.846081	1556431738.846130	0
1556431745.830259	CslTNb1mrHw6zBcZYf	192.168.1.180	123	203.59.7.250	123	4	3	3	512.000000	0.000000	0.030930	0.051575	103.126.53.123	1556431407.416476	1556431213.869291	1556431213.896981	1556431745.830228	0
1556431745.896731	CslTNb1mrHw6zBcZYf	192.168.1.180	123	203.59.7.250	123	4	4	2	512.000000	0.000000	0.000748	0.005966	57.94.37.217	1556431580.377610	1556431745.830228	1556431745.869107	1556431745.869165	0
1556431772.830159	CwmZsA32ZwAD1ccANg	192.168.1.180	123	103.214.220.220	123	4	3	3	512.000000	0.000000	0.030930	0.051987	103.126.53.123	1556431407.416476	1556431241.845649	1556431241.848431	1556431772.830112	0
1556431772.848848	CwmZsA32ZwAD1ccANg	192.168.1.180	123	103.214.220.220	123	4	4	2	512.000000	0.000000	0.037750	0.027023	221.95.54.210	1556431085.204735	1556431772.830112	1556431772.845265	1556431772.845297	0
1556431928.830326	C8EowK29TEe4Y8cWFc	192.168.1.180	123	103.126.53.123	123	4	3	3	512.000000	0.000000	0.030930	0.054321	103.126.53.123	1556431407.416476	1556431407.840665	1556431407.841147	1556431928.830284	0
1556431928.845124	C8EowK29TEe4Y8cWFc	192.168.1.180	123	103.126.53.123	123	4	4	2	512.000000	0.000000	0.019867	0.038300	202.6.131.118	1556430500.856110	1556431928.830284	1556431928.842322	1556431928.842365	0
1556431971.830577	C96duE2K07gXVIKGY7	192.168.1.180	123	144.48.166.166	123	4	3	3	512.000000	0.000000	0.030930	0.054962	103.126.53.123	1556431407.416476	1556431442.845170	1556431442.849774	1556431971.830515	0
1556431971.850052	C96duE2K07gXVIKGY7	192.168.1.180	123	144.48.166.166	123	4	4	2	512.000000	0.000000	0.037979	0.041901	221.95.54.210	1556430300.619292	1556431971.830515	1556431971.845698	1556431971.845775	0
1556432265.830141	CzdbiwRPv7ThB64uf	192.168.1.180	123	203.59.7.250	123	4	3	3	512.000000	0.000000	0.030930	0.059372	103.126.53.123	1556431407.416476	1556431745.869165	1556431745.896731	1556432265.830115	0
1556432265.930669	CzdbiwRPv7ThB64uf	192.168.1.180	123	203.59.7.250	123	4	4	2	512.000000	0.000000	0.000778	0.005417	57.94.37.217	1556432104.376708	1556432265.830115	1556432265.903243	1556432265.903287	0
1556432274.830120	CNy55nn2BkpRAmSkd	192.168.1.180	123	207.148.86.221	123	4	3	3	512.000000	0.000000	0.030930	0.059509	103.126.53.123	1556431407.416476	1556431738.846130	1556431738.848267	1556432274.830081	0
1556432274.843878	CNy55nn2BkpRAmSkd	192.168.1.180	123	207.148.86.221	123	4	4	2	512.000000	0.000000	0.023071	0.040482	203.4.241.5	1556430704.866147	1556432274.830081	1556432274.842942	1556432274.843103	0
1556432299.830249	C7ESSK3jARmai3q4m6	192.168.1.180	123	103.214.220.220	123	4	3	3	512.000000	0.000000	0.030930	0.059891	103.126.53.123	1556431407.416476	1556431772.845297	1556431772.848849	1556432299.830204	0
1556432299.848796	C7ESSK3jARmai3q4m6	192.168.1.180	123	103.214.220.220	123	4	4	2	512.000000	0.000000	0.044464	0.030334	130.95.179.80	1556431364.211386	1556432299.830204	1556432299.845874	1556432299.845933	0
1556432463.830168	CoWcQf28YMzRVOWHA2	192.168.1.180	123	103.126.53.123	123	4	3	3	512.000000	0.000000	0.030930	0.062347	103.126.53.123	1556431407.416476	1556431928.842365	1556431928.845124	1556432463.830118	0
1556432463.842352	CoWcQf28YMzRVOWHA2	192.168.1.180	123	103.126.53.123	123	4	4	2	512.000000	0.000000	0.008606	0.026505	203.35.83.242	1556431853.844691	1556432463.830118	1556432463.842089	1556432463.842140	0
1556432487.830108	CigyHmxGqbpisLJxj	192.168.1.180	123	144.48.166.166	123	4	3	3	512.000000	0.000000	0.030930	0.062714	103.126.53.123	1556431407.416476	1556431971.845775	1556431971.850053	1556432487.830068	0
1556432487.846901	CigyHmxGqbpisLJxj	192.168.1.180	123	144.48.166.166	123	4	4	2	512.000000	0.000000	0.044525	0.020630	130.95.179.80	1556432174.625765	1556432487.830068	1556432487.844542	1556432487.844634	0
1556432778.830542	CK6QAF1alSHpVonlNi	192.168.1.180	123	203.59.7.250	123	4	3	3	512.000000	0.000000	0.030930	0.067078	103.126.53.123	1556431407.416476	1556432265.903287	1556432265.930670	1556432778.830506	0
1556432778.915955	CK6QAF1alSHpVonlNi	192.168.1.180	123	203.59.7.250	123	4	4	2	512.000000	0.000000	0.000473	0.003204	57.94.37.217	1556432756.374984	1556432778.830506	1556432778.888993	1556432778.889051	0
1556432797.830431	CL6w8p3XDqyQudp28l	192.168.1.180	123	207.148.86.221	123	4	3	3	512.000000	0.000000	0.030930	0.067352	103.126.53.123	1556431407.416476	1556432274.843103	1556432274.843879	1556432797.830392	0
1556432797.843988	CL6w8p3XDqyQudp28l	192.168.1.180	123	207.148.86.221	123	4	4	2	512.000000	0.000000	0.023071	0.048325	203.4.241.5	1556430704.866147	1556432797.830392	1556432797.844177	1556432797.844253	0
1556432840.830228	CWqnQ51nJ3eWLzyAXd	192.168.1.180	123	103.214.220.220	123	4	3	3	512.000000	0.000000	0.061264	0.042877	144.48.166.166	1556432487.697924	1556432299.845933	1556432299.848796	1556432840.830194	0
1556432840.847684	CWqnQ51nJ3eWLzyAXd	192.168.1.180	123	103.214.220.220	123	4	4	2	512.000000	0.000000	0.016632	0.019775	223.252.32.9	1556432606.183819	1556432840.830194	1556432840.845603	1556432840.845629	0
1556432994.830227	CSIBlt2kgQgjxJLbA2	192.168.1.180	123	103.126.53.123	123	4	3	3	512.000000	0.000000	0.061264	0.045197	144.48.166.166	1556432487.697924	1556432463.842140	1556432463.842353	1556432994.830188	0
1556432994.842880	CSIBlt2kgQgjxJLbA2	192.168.1.180	123	103.126.53.123	123	4	4	2	512.000000	0.000000	0.008606	0.034470	203.35.83.242	1556431853.844691	1556432994.830188	1556432994.842815	1556432994.842886	0
1556433027.830219	CM794e19Ue6uiKIG9l	192.168.1.180	123	144.48.166.166	123	4	3	3	512.000000	0.000000	0.061264	0.045685	144.48.166.166	1556432487.697924	1556432487.844634	1556432487.846901	1556433027.830186	0
1556433027.848657	CM794e19Ue6uiKIG9l	192.168.1.180	123	144.48.166.166	123	4	4	2	512.000000	0.000000	0.044525	0.028732	130.95.179.80	1556432174.625765	1556433027.830186	1556433027.845951	1556433027.846045	0
1556433159.064158	C75F5x4iRgR1wmcF2c	192.168.1.180	123	103.214.220.220	123	4	3	3	64.000000	0.000000	0.036133	-0.027496	207.148.86.221	1556423386.295201	1556423388.841245	1556423388.879616	1556423390.830210	0
1556433159.064158	CDQSoTSLzWoCGYoEl	192.168.1.180	123	103.126.53.123	123	4	3	3	64.000000	0.000000	0.036133	-0.027496	207.148.86.221	1556423386.295201	1556423388.838646	1556423388.870484	1556423390.830611	0
1556433159.064158	C5aMXg2WRakCXJuCpg	192.168.1.180	123	129.250.35.250	123	4	3	3	64.000000	0.000000	0.036133	-0.027496	207.148.86.221	1556423386.295201	1556423388.852360	1556423388.879684	1556423390.830928	0
1556433159.064158	CwVHoK3oJj48ySiiga	192.168.1.180	123	207.148.86.221	123	4	3	3	64.000000	0.000000	0.036133	-0.027496	207.148.86.221	1556423386.295201	1556423388.839104	1556423388.879572	1556423390.831169	0
1556433159.064158	CJNK6TaAKE5P3FZGa	192.168.1.180	123	27.124.125.252	123	4	3	3	64.000000	0.000000	0.036133	-0.027496	207.148.86.221	1556423386.295201	1556423388.876133	1556423388.901476	1556423390.831434	0
1556433159.064158	CY9uqd37asvNdk3Rm	192.168.1.180	123	144.48.166.166	123	4	3	3	64.000000	0.000000	0.036133	-0.027496	207.148.86.221	1556423386.295201	1556423388.841277	1556423388.879622	1556423390.831708	0
1556433159.064158	COy9lp4evSX9fBJiQ7	192.168.1.180	123	103.126.53.123	123	4	4	2	64.000000	0.000000	0.019882	0.039993	202.6.131.118	1556421922.856102	1556423390.830611	1556423390.836545	1556423390.836579	0
1556433159.064158	COhCZE3pHO0D3q2EYe	192.168.1.180	123	207.148.86.221	123	4	4	2	64.000000	0.000000	0.024734	0.034927	203.4.241.5	1556422255.879039	1556423390.831169	1556423390.836880	1556423390.836943	0
1556433159.064158	CCxYLX1g4KgdMDTrEi	192.168.1.180	123	103.214.220.220	123	4	4	2	64.000000	0.000000	0.030060	0.033951	126.11.196.147	1556422263.197085	1556423390.830210	1556423390.839264	1556423390.839486	0
1556433159.064158	CITmYAAgPuydeJoKd	192.168.1.180	123	129.250.35.250	123	4	4	2	64.000000	0.000001	0.181137	0.002060	249.224.99.213	1556422587.907532	1556423390.830928	1556423390.850038	1556423390.850068	0
1556433159.064158	CUyhh44uF5SG7nllhk	192.168.1.180	123	27.124.125.252	123	4	4	2	64.000000	0.000000	0.045578	0.001572	220.233.156.30	1556422883.350906	1556423390.831434	1556423390.871134	1556423390.871153	0
1556433159.064158	Czjhsd4X526jRw4Yb2	192.168.1.180	123	129.250.35.251	123	4	3	3	64.000000	0.000000	0.035858	0.227570	207.148.86.221	1556423390.609555	1556423389.843462	1556423389.852568	1556423391.829973	0
1556433159.064158	CZ1Wo04allB9VcOz61	192.168.1.180	123	203.59.7.250	123	4	3	3	64.000000	0.000000	0.035858	0.227570	207.148.86.221	1556423390.609555	1556423389.862724	1556423389.895461	1556423391.830258	0
1556433159.064158	CMzROl3FrgyAclGyoi	192.168.1.180	123	220.158.215.20	123	4	3	3	64.000000	0.000000	0.035858	0.227570	207.148.86.221	1556423390.609555	1556423389.862566	1556423389.867953	1556423391.830446	0
1556433159.064158	CSxX8j4bphBFeo3qe2	192.168.1.180	123	27.124.125.251	123	4	3	3	64.000000	0.000000	0.035858	0.227570	207.148.86.221	1556423390.609555	1556423389.867677	1556423389.899408	1556423391.830618	0
1556433159.064158	COURWf2oajsBVgqunk	192.168.1.180	123	203.122.222.157	123	4	3	3	64.000000	0.000000	0.035858	0.227570	207.148.86.221	1556423390.609555	1556423389.847213	1556423389.866726	1556423391.830783	0
1556433159.064158	CfpGls2AAmPql7AG34	192.168.1.180	123	220.158.215.21	123	4	3	3	64.000000	0.000000	0.035858	0.227570	207.148.86.221	1556423390.609555	1556423389.862131	1556423389.867922	1556423391.830950	0
1556433159.064158	CXFyRdMogIBjBPJH7	192.168.1.180	123	129.250.35.251	123	4	4	2	64.000000	0.000000	0.186859	0.045624	249.224.99.213	1556421462.255402	1556423391.829973	1556423391.843436	1556423391.843457	0
1556433159.064158	CvOE2S1O5SjSF3vdZi	192.168.1.180	123	203.122.222.157	123	4	4	2	64.000000	0.000000	0.044952	0.032242	8.145.32.135	1556422600.800762	1556423391.830783	1556423391.847176	1556423391.847263	0
1556433159.064158	CRL14E2OwrIpEH1d79	192.168.1.180	123	220.158.215.21	123	4	4	2	64.000000	0.000000	0.035324	0.012924	131.203.16.6	1556423081.283400	1556423391.830950	1556423391.862013	1556423391.862041	0
1556433159.064158	CwVcB94jCPfOiFGp56	192.168.1.180	123	220.158.215.20	123	4	4	2	64.000000	0.000000	0.041840	0.005051	202.46.185.18	1556423372.160541	1556423391.830446	1556423391.862445	1556423391.862478	0
1556433159.064158	CIB9d84eRn1S7ZChhi	192.168.1.180	123	203.59.7.250	123	4	4	2	64.000000	0.000000	0.000809	0.003616	57.94.37.217	1556423331.394061	1556423391.830258	1556423391.862434	1556423391.862473	0
1556433159.064158	Ca2Q0g2QD5yf9Rlprc	192.168.1.180	123	27.124.125.251	123	4	4	2	64.000000	0.000000	0.066879	0.001434	202.46.177.18	1556423104.349807	1556423391.830618	1556423391.867791	1556423391.867843	0
1556433159.064158	Ceof9Z3iOqHeClVZR7	192.168.1.180	123	103.214.220.220	123	4	3	3	64.000000	0.000000	0.035858	0.227585	207.148.86.221	1556423390.609555	1556423390.839486	1556423390.847541	1556423392.829993	0
1556433159.064158	C8is2y4ZgUnlT8KeFh	192.168.1.180	123	103.126.53.123	123	4	3	3	64.000000	0.000000	0.035858	0.227585	207.148.86.221	1556423390.609555	1556423390.836579	1556423390.842331	1556423392.830374	0
1556433159.064158	CPTaUk2eAyMxpynYq5	192.168.1.180	123	129.250.35.250	123	4	3	3	64.000000	0.000000	0.035858	0.227585	207.148.86.221	1556423390.609555	1556423390.850068	1556423390.853140	1556423392.830582	0
